-1.265178287895934748e-05,-2.303458751535411927e-05,-4.135856713921280285e-05,-7.323028490018488007e-05,-1.278612458493746050e-04,-2.201363166253690249e-04,-3.737053390478372781e-04,-6.255047539345898145e-04,-1.032221558059930782e-03,-1.679313568667789277e-03,-2.693276127582667611e-03,-4.257863260601250401e-03,-6.634885874158935430e-03,-1.018996444234528467e-02,-1.542314532356145462e-02,-2.300353651302000646e-02,-3.380603432560209259e-02,-4.894678688611280026e-02,-6.981232267460865670e-02,-9.807539665522041483e-02,-1.356888118697971990e-01,-1.848471139786066475e-01,-2.479055855827498600e-01,-3.272469038142186704e-01,-4.250886741157733351e-01,-5.432302014219125841e-01,-6.827444422074210317e-01,-8.436308447763017915e-01,-1.024455978610508744e+00,-1.222020172057730170e+00,-1.431098007143566386e+00,-1.644306303025747873e+00,-1.852152950027780243e+00,-2.043311787608873775e+00,-2.205151628303662736e+00,-2.324521752981093314e+00,-2.388763548532344849e+00,-2.386881882889083872e+00,-2.310775184820538897e+00,-2.156395732950219024e+00,-1.924697055027415837e+00,-1.622228226605850532e+00,-1.261257769176774568e+00,-8.593523966886829069e-01,-4.383943587448565493e-01,-2.308877697104915611e-02,3.609199405524912141e-01,6.891458681958568810e-01,9.403585340182971652e-01,1.098452272542455255e+00,1.153878931531252316e+00,1.104481031359370924e+00,9.556311259510604783e-01,7.196648169532012806e-01,4.146780219575518789e-01,6.283188439986998886e-02,-3.116389099238968119e-01,-6.844933389972912563e-01,-1.033409763129240710e+00,-1.339584322869568300e+00,-1.588868308455179346e+00,-1.772375043307970577e+00,-1.886553350246046534e+00,-1.932784257057643229e+00,-1.916603059784597107e+00,-1.846675930228533602e+00,-1.733667878371003779e+00,-1.589128946554114519e+00,-1.424502115378406542e+00,-1.250324865829025800e+00,-1.075662202684029234e+00,-9.077770706074124174e-01,-7.520180869576885696e-01,-6.118864234620738918e-01,-4.892340145292212727e-01,-3.845433091687615601e-01,-2.972429081326770084e-01,-2.260216079532879341e-01,-1.691135562720291197e-01,-1.245376334820812170e-01,-9.028349580145419995e-02,-6.444414199853092107e-02,-4.530007808875093772e-02,-3.136321219955229972e-02,-2.138983350604563294e-02,-1.437186508094079676e-02,-9.514508835213715543e-03,-6.206852953209865756e-03,-3.990330633644231101e-03,-2.528341668487874352e-03,-1.579014761156674477e-03,-9.720566239314583704e-04,-5.899033567399255976e-04,-3.529237719446791269e-04,-2.081692383008179267e-04,-1.210628450344414020e-04,-6.942012037035491490e-05,-3.925184162409720403e-05,-2.188535524125354267e-05,-1.203326655656572300e-05
-6.846151041751301655e-06,-1.248283046888488360e-05,-2.244789223306937616e-05,-3.981265732364870218e-05,-6.963640420017767744e-05,-1.201176363789819700e-04,-2.043230408091248936e-04,-3.427298966040876371e-04,-5.668833537317657890e-04,-9.245372828461106973e-04,-1.486705616667080955e-03,-2.357083497969427247e-03,-3.684280429844338789e-03,-5.677210507349192414e-03,-8.623772197919182814e-03,-1.291258563438456471e-02,-1.905700869873790809e-02,-2.771991017739085586e-02,-3.973675357184189988e-02,-5.613349572054156245e-02,-7.813474155631520979e-02,-1.071566924219954919e-01,-1.447789105478911875e-01,-1.926890671249649467e-01,-2.525959221378144548e-01,-3.261080302920207341e-01,-4.145791956026153025e-01,-5.189264401859053910e-01,-6.394318975502503166e-01,-7.755459940277920072e-01,-9.257146815504649906e-01,-1.087257270461593262e+00,-1.256322461506394372e+00,-1.427947505182133536e+00,-1.596238401493074832e+00,-1.754677657675754787e+00,-1.896551062541302235e+00,-2.015467742049484645e+00,-2.105930680911086483e+00,-2.163900643736468510e+00,-2.187287781130380360e+00,-2.176304496955955514e+00,-2.133621772781123749e+00,-2.064289128796141792e+00,-1.975404215413165021e+00,-1.875548640367754816e+00,-1.774037862693000012e+00,-1.680060125540924654e+00,-1.601798015510634610e+00,-1.545632955984691304e+00,-1.515526127730804751e+00,-1.512649437368022820e+00,-1.535309818850957742e+00,-1.579173684014271828e+00,-1.637761083422260899e+00,-1.703146556481403007e+00,-1.766780381575824954e+00,-1.820333042066286211e+00,-1.856468218240496793e+00,-1.869464393294588689e+00,-1.855629299037589997e+00,-1.813480786075040818e+00,-1.743697704352506372e+00,-1.648870786186697357e+00,-1.533103089378231809e+00,-1.401520435950151411e+00,-1.259754145427744776e+00,-1.113452249884369083e+00,-9.678633353459822342e-01,-8.275217538552838148e-01,-6.960468084750019990e-01,-5.760538785935194195e-01,-4.691639321107323735e-01,-3.760903124605152748e-01,-2.967782104038765301e-01,-2.305723623342629258e-01,-1.763914016803075635e-01,-1.328919022377696713e-01,-9.861048869374472448e-02,-7.207760914616447023e-02,-5.190106632545451321e-02,-3.682084818264695636e-02,-2.573907933791519040e-02,-1.773010883600867338e-02,-1.203604932189318404e-02,-8.052734464656539567e-03,-5.310314390425656221e-03,-3.451780151582434317e-03,-2.211764277957734698e-03,-1.397115994566310590e-03,-8.700566587764353320e-04,-5.342027741738598987e-04,-3.233918168696624826e-04,-1.930348433417679430e-04,-1.136173208558888481e-04,-6.594362730417812756e-05,-3.774304008148683659e-05,-2.130355439241970672e-05,-1.185858684079316416e-05,-6.510183385928964032e-06
-4.208464308982434701e-06,-7.663862601030151596e-06,-1.376432238292873326e-05,-2.437990922626765854e-05,-4.258590057304448219e-05,-7.335703220933733877e-05,-1.246076587503002614e-04,-2.087175073970032660e-04,-3.447207478270539909e-04,-5.613745306467612418e-04,-9.013554954526442490e-04,-1.426849034246755604e-03,-2.226782414117039772e-03,-3.425891607256268193e-03,-5.195682750322322581e-03,-7.767132576002112702e-03,-1.144465232542170308e-02,-1.662041129764831038e-02,-2.378759164681120905e-02,-3.355056277088314803e-02,-4.662939049705977501e-02,-6.385563613328724963e-02,-8.615618673209053668e-02,-1.145220425085467092e-01,-1.499597186432468365e-01,-1.934243098201852418e-01,-2.457353562217049481e-01,-3.074793657101119182e-01,-3.789059704802332784e-01,-4.598278519954619448e-01,-5.495372381447048982e-01,-6.467533537777431230e-01,-7.496150814400630580e-01,-8.557307724816469729e-01,-9.622923991615558448e-01,-1.066254185508202612e+00,-1.164567075816891562e+00,-1.254450925668884942e+00,-1.333677529805962658e+00,-1.400831118451715485e+00,-1.455510268189935896e+00,-1.498437419435701301e+00,-1.531449845076866323e+00,-1.557358587244255244e+00,-1.579678257327197022e+00,-1.602248545259149282e+00,-1.628785140271496346e+00,-1.662410749393870901e+00,-1.705223617882897003e+00,-1.757959863940680600e+00,-1.819796688895548797e+00,-1.888327097767678930e+00,-1.959715377482536214e+00,-2.029019333170086536e+00,-2.090643649894132761e+00,-2.138871974314384250e+00,-2.168415858680016850e+00,-2.174917839718429224e+00,-2.155353512169289498e+00,-2.108292056906852618e+00,-2.033993835560105268e+00,-1.934344355369418400e+00,-1.812643110754888820e+00,-1.673280971699825814e+00,-1.521349211750151031e+00,-1.362226282907394337e+00,-1.201185406825620694e+00,-1.043058156639976808e+00,-8.919781846419422289e-01,-7.512170308644533501e-01,-6.231123129033541153e-01,-5.090789475592010227e-01,-4.096872593882650571e-01,-3.247881979722833656e-01,-2.536652267007877271e-01,-1.951942083400960148e-01,-1.479960397285671192e-01,-1.105710751391800334e-01,-8.140880046916311452e-02,-5.907021732266819897e-02,-4.224360720023230542e-02,-2.977660947413155249e-02,-2.068886676073885753e-02,-1.416999004124796895e-02,-9.567462456819707597e-03,-6.368544934827767567e-03,-4.179464543186249374e-03,-2.704317904989685106e-03,-1.725322161162090020e-03,-1.085364841535196466e-03,-6.732730270814779594e-04,-4.118438356695887110e-04,-2.484362529724821458e-04,-1.477926414046846246e-04,-8.670811887191090127e-05,-5.017054537819131365e-05,-2.863072429213631278e-05,-1.611469347299330208e-05,-8.946005098206462640e-06,-4.898512857052306967e-06
-7.646362860137954269e-06,-1.389523897928955695e-05,-2.490039807401515942e-05,-4.400057154750275173e-05,-7.666613327332350318e-05,-1.317110526559423097e-04,-2.230966970472414261e-04,-3.725578064998077781e-04,-6.133375001026998520e-04,-9.953701626985735594e-04,-1.592285438538933824e-03,-2.510604047990493571e-03,-3.901430905748220785e-03,-5.974791601044012433e-03,-9.016470581017442879e-03,-1.340676216892265800e-02,-1.963991924600466329e-02,-2.834228257289362826e-02,-4.028613647220231908e-02,-5.639535391143335463e-02,-7.773801531267651721e-02,-1.055006210663235744e-01,-1.409385278189262403e-01,-1.852981045174567354e-01,-2.397080810699603604e-01,-3.050408142983420667e-01,-3.817487200039192397e-01,-4.696866742124239380e-01,-5.679372365418243751e-01,-6.746612560610638631e-01,-7.870006925615943283e-01,-9.010620993575517712e-01,-1.012007005645172431e+00,-1.114268556513392738e+00,-1.201901943116659544e+00,-1.269059915644668690e+00,-1.310565483500722328e+00,-1.322534144749804463e+00,-1.302980714213120006e+00,-1.252334377145894573e+00,-1.173783036133344559e+00,-1.073376478594148420e+00,-9.598380162554783768e-01,-8.440648043318735860e-01,-7.383348440121512146e-01,-6.552788384601208049e-01,-6.067117157009395134e-01,-6.024457631555445447e-01,-6.492199111223607710e-01,-7.498746689436467383e-01,-9.028791077333079285e-01,-1.102277538202218965e+00,-1.338074214381418825e+00,-1.597021423768523185e+00,-1.863727347044333404e+00,-2.121962171333287461e+00,-2.356019451948527355e+00,-2.551987345900033510e+00,-2.698800781571509155e+00,-2.788977724858708207e+00,-2.818985094811492065e+00,-2.789226015649293178e+00,-2.703683356052171582e+00,-2.569289297358873903e+00,-2.395113187896863671e+00,-2.191468588560738784e+00,-1.969035800686498083e+00,-1.738080717716324441e+00,-1.507828175252471814e+00,-1.286022165976862031e+00,-1.078680177189672351e+00,-8.900275656957460368e-01,-7.225822817005643772e-01,-5.773511898202960957e-01,-4.540964568902503551e-01,-3.516329367696912622e-01,-2.681236726547922000e-01,-2.013489111393079178e-01,-1.489328648814542411e-01,-1.085206715684085971e-01,-7.790477625413809448e-02,-5.510491657999772031e-02,-3.840896606327708074e-02,-2.638329211527208271e-02,-1.786136447510182704e-02,-1.191851350525954464e-02,-7.839376405215252308e-03,-5.083009194032614940e-03,-3.249123745772631612e-03,-2.047584473538905867e-03,-1.272243476632408830e-03,-7.794218744649328420e-04,-4.708349153365075975e-04,-2.804638930824713671e-04,-1.647459881257072026e-04,-9.543301405475749946e-05,-5.451847207080034660e-05,-3.071598142334211023e-05,-1.706767697836235667e-05,-9.353767645427455568e-06
-9.133568147179813940e-06,-1.664893523611424048e-05,-2.993034369571712284e-05,-5.306419943367434670e-05,-9.277707678759643272e-05,-1.599603583675815476e-04,-2.719562299573806212e-04,-4.559127529902371606e-04,-7.535990534061300832e-04,-1.228154907444712436e-03,-1.973317035315032188e-03,-3.125693808454556907e-03,-4.880618060016786441e-03,-7.511952465606532188e-03,-1.139590535602512736e-02,-1.703838818100666952e-02,-2.510466993983621192e-02,-3.644904305992185262e-02,-5.214093488368114898e-02,-7.348246457372815954e-02,-1.020110188259934908e-01,-1.394792485712157692e-01,-1.878043003076534379e-01,-2.489784722061961220e-01,-3.249352141587585341e-01,-4.173677903741019324e-01,-5.275031468992812389e-01,-6.558404634008893064e-01,-8.018720544122835969e-01,-9.638128531331958682e-01,-1.138372406542490500e+00,-1.320608593942792064e+00,-1.503903522260690684e+00,-1.680097811308625122e+00,-1.839808843106750968e+00,-1.972941440081090958e+00,-2.069376879944534231e+00,-2.119800361009325673e+00,-2.116601281481938379e+00,-2.054758983388428994e+00,-1.932613065211872039e+00,-1.752415529726620402e+00,-1.520574115718164254e+00,-1.247522424693389587e+00,-9.471908631650802768e-01,-6.360986957296834721e-01,-3.321355906932674795e-01,-5.314398102597053808e-02,1.845553771178565228e-01,3.675384191816619683e-01,4.864034111365042046e-01,5.365235397667825756e-01,5.183457785418738029e-01,4.372091186068237656e-01,3.027121217013821752e-01,1.277116196094259526e-01,-7.292593293995182357e-02,-2.836765540776470251e-01,-4.896675452566132125e-01,-6.778121901550526740e-01,-8.376706006953601458e-01,-9.619776823522740994e-01,-1.046823059248937815e+00,-1.091508543632398798e+00,-1.098141243395385658e+00,-1.071041398972709890e+00,-1.016052360041854508e+00,-9.398365799767121054e-01,-8.492285130755238276e-01,-7.506961803361185126e-01,-6.499415289451705435e-01,-5.516488276453429540e-01,-4.593727361422193511e-01,-3.755449018640898418e-01,-3.015705109117206573e-01,-2.379838343325504646e-01,-1.846335383717333523e-01,-1.408731146233114795e-01,-1.057379182378946764e-01,-7.809680942703338402e-02,-5.677237868377722763e-02,-4.062862718707115767e-02,-2.862851012923106966e-02,-1.986592674915068496e-02,-1.357772866371043455e-02,-9.141387045501655345e-03,-6.063407184827952247e-03,-3.962681986776292638e-03,-2.551957917981157765e-03,-1.619607583743360628e-03,-1.013059551430235856e-03,-6.245726148363853593e-04,-3.795639369452375659e-04,-2.273892138032030752e-04,-1.342964144329827534e-04,-7.819759693231362091e-05,-4.489312824794034905e-05,-2.541237497860809053e-05,-1.418435433754674276e-05,-7.807131753095212918e-06
5.794532918917711432e-06,1.059467729526133241e-05,1.910686995243022606e-05,3.398698193616344574e-05,5.962727388295606547e-05,1.031748763766777283e-04,1.760703338674396760e-04,2.963243828221926108e-04,4.918157083780693578e-04,8.049614097460569421e-04,1.299176514157133078e-03,2.067584676411288874e-03,3.244448015589505852e-03,5.019721621450254530e-03,7.656973284176111540e-03,1.151460409910699464e-02,1.706982606674217057e-02,2.494417529983671347e-02,3.592846349314469945e-02,5.100403163474594853e-02,7.135605352445904825e-02,9.837358637053379706e-02,1.336302863888544357e-01,1.788394549245682363e-01,2.357776368856249749e-01,3.061726228760141555e-01,3.915545983385235185e-01,4.930733823664740223e-01,6.112900400381314769e-01,7.459572088968445813e-01,8.958085499025763010e-01,1.058382871580127338e+00,1.229911592857188651e+00,1.405298224781479588e+00,1.578214595608415705e+00,1.741330180698693608e+00,1.886678317221928580e+00,2.006147220891531635e+00,2.092066268904483994e+00,2.137841275837181421e+00,2.138579100997674232e+00,2.091634441413011025e+00,1.997012095401655252e+00,1.857567356563335714e+00,1.678965244728024553e+00,1.469384307207674656e+00,1.238979752036329485e+00,9.991498252574988470e-01,7.616744243845650075e-01,5.378121367097901118e-01,3.374484377076052422e-01,1.683824732427752768e-01,3.582327901599268588e-02,-5.785920136795894009e-02,-1.131136591844424388e-01,-1.329344069133394646e-01,-1.223805999562601887e-01,-8.795309629439168608e-02,-3.690528180578110662e-02,2.343535090952655886e-02,8.626724753443135163e-02,1.457854382565092477e-01,1.974927332206016795e-01,2.383433972562012948e-01,2.667311384308408417e-01,2.823487040120907232e-01,2.859560136455736035e-01,2.790972514587876652e-01,2.638053001249768825e-01,2.423256242702249985e-01,2.168828490641513951e-01,1.895035201657925272e-01,1.618993342240704070e-01,1.354075564853749469e-01,1.109799857008331309e-01,8.920882962956097617e-02,7.037699896426670432e-02,5.452115755598908181e-02,4.149781795751646130e-02,3.104528266512334225e-02,2.283682643418771460e-02,1.652284610984990423e-02,1.176156467250515092e-02,8.239185972078977641e-03,5.681174672417492119e-03,3.856664877675356103e-03,2.577994365546212776e-03,1.697137373008757166e-03,1.100471959916646822e-03,7.029493750861370849e-04,4.423878676082287822e-04,2.743234587615183935e-04,1.676276913436390201e-04,1.009463460280811398e-04,5.991468131710719951e-05,3.505150548142328654e-05,2.021348966851739133e-05,1.149119683245893572e-05,6.440278786449687997e-06,3.558637403854051837e-06
-4.035986455973029604e-06,-7.355756593816434234e-06,-1.322171702322826309e-05,-2.343782365174399966e-05,-4.097328926172860616e-05,-7.063546159855957764e-05,-1.200788297019681660e-04,-2.012862070512426438e-04,-3.326951972696987709e-04,-5.421803187545627461e-04,-8.711321256609977142e-04,-1.379889202612516420e-03,-2.154762871579759057e-03,-3.316829775150774602e-03,-5.032533383020531582e-03,-7.525910903249611629e-03,-1.109193014368935887e-02,-1.610997479891770195e-02,-2.305596736722434828e-02,-3.251100312604716241e-02,-4.516375574903577078e-02,-6.180341102800758490e-02,-8.329962948769085995e-02,-1.105661939967786112e-01,-1.445057285953066095e-01,-1.859343126168867544e-01,-2.354870216137102956e-01,-2.935083515316712077e-01,-3.599349224314433715e-01,-4.341814399916469336e-01,-5.150440824866275857e-01,-6.006376269162219117e-01,-6.883830485319302195e-01,-7.750604306745734196e-01,-8.569374439180533765e-01,-9.299763977492990774e-01,-9.901134027027348461e-01,-1.033592472893385406e+00,-1.057326855069523397e+00,-1.059251177066061977e+00,-1.038622880711363550e+00,-9.962312765315742835e-01,-9.344782722168797351e-01,-8.573063817559588573e-01,-7.699660426366375932e-01,-6.786336471507151691e-01,-5.899114147302162436e-01,-5.102573564520783700e-01,-4.454053350027395441e-01,-3.998394911340987234e-01,-3.763830549943299464e-01,-3.759490670584928473e-01,-3.974814008963197254e-01,-4.380913982023696418e-01,-4.933717325681453159e-01,-5.578482354587444014e-01,-6.255152787095881184e-01,-6.903928759289735817e-01,-7.470446407423327884e-01,-7.910045019958027446e-01,-8.190748605948490191e-01,-8.294771385714638789e-01,-8.218545747599675932e-01,-7.971440026583415106e-01,-7.573461336896251117e-01,-7.052313430459471455e-01,-6.440198318794254639e-01,-5.770718879232175080e-01,-5.076169941581533118e-01,-4.385412998475555768e-01,-3.722430799174030747e-01,-3.105566736904223357e-01,-2.547380405916823132e-01,-2.055000690891732040e-01,-1.630832490177723804e-01,-1.273470222797153939e-01,-9.786857120150561917e-02,-7.403837988119096880e-02,-5.514500515746263709e-02,-4.044460239383360772e-02,-2.921348839002967449e-02,-2.078416550305988916e-02,-1.456669592217826881e-02,-1.005813337069458129e-02,-6.842995457465701759e-03,-4.587633973135194637e-03,-3.030978497029670170e-03,-1.973620312040139536e-03,-1.266670002790455706e-03,-8.013322373475747313e-04,-4.997340913217511015e-04,-3.072335338574564692e-04,-1.862197766544195692e-04,-1.112841177252266622e-04,-6.557102124403322478e-05,-3.809622148464570339e-05,-2.182537068043947353e-05,-1.233015557227887576e-05,-6.869404106782181671e-06,-3.774231753771637798e-06
-2.446781055192569988e-06,-4.449375163064991063e-06,-7.978391033249001115e-06,-1.410663607429886028e-05,-2.459242253875470172e-05,-4.226928597339574582e-05,-7.162560276508212972e-05,-1.196473872230956984e-04,-1.970148393625985176e-04,-3.197583038036967825e-04,-5.114875259886246485e-04,-8.063025983170350828e-04,-1.252466582269901605e-03,-1.916857246568115210e-03,-2.890106420946788636e-03,-4.292168797561780359e-03,-6.277830270106404993e-03,-9.041369883811076896e-03,-1.281924307239678401e-02,-1.788928909484438501e-02,-2.456463652079079324e-02,-3.318026462629442702e-02,-4.407017313193582753e-02,-5.753342607872485165e-02,-7.378807028958839220e-02,-9.291315816148125462e-02,-1.147808444614951684e-01,-1.389827071455143614e-01,-1.647568834313403174e-01,-1.909250157747645060e-01,-2.158499614437663638e-01,-2.374262574600027875e-01,-2.531149692239595961e-01,-2.600323913991593461e-01,-2.550979064290978537e-01,-2.352402154619579189e-01,-1.976535648347093610e-01,-1.400872913210959303e-01,-6.114410796633169137e-02,3.944365592054363545e-02,1.605938719016943017e-01,2.997436854059420397e-01,4.528356078408085073e-01,6.144384006347792804e-01,7.780067919183399905e-01,9.362681168761259887e-01,1.081707868284756957e+00,1.207112192684731689e+00,1.306115754192446410e+00,1.373699791066868903e+00,1.406588464496992374e+00,1.403501584694659021e+00,1.365237303888434006e+00,1.294577330379842905e+00,1.196027040671684860e+00,1.075420825636781208e+00,9.394367015989834035e-01,7.950719492756832540e-01,6.491325626756966338e-01,5.077838688963955960e-01,3.761990091636300271e-01,2.583279069808106509e-01,1.567940653775943827e-01,7.291215718078628005e-02,6.807653403706728085e-03,-4.238816743848990154e-02,-7.629810908188289220e-02,-9.704367226417913439e-02,-1.070004248734114649e-01,-1.085840912271768821e-01,-1.040801734832503406e-01,-9.552278973875759360e-02,-8.462218589276593317e-02,-7.273562144178757904e-02,-6.087328800541500634e-02,-4.972955239990382859e-02,-3.972987028856826003e-02,-3.108481542251704741e-02,-2.384439898427172938e-02,-1.794783025742277896e-02,-1.326578684421791596e-02,-9.633910519606589395e-03,-6.877511969239132744e-03,-4.828325995137069601e-03,-3.334641279615667159e-03,-2.266305289616130699e-03,-1.516060242296475482e-03,-9.984834771853885217e-04,-6.475560066873533400e-04,-4.136198994438110418e-04,-2.602437166745964130e-04,-1.613146022096412517e-04,-9.852248546367341426e-05,-5.929438550805630960e-05,-3.516834685656409999e-05,-2.055843621649400957e-05,-1.184578796938338747e-05,-6.728317355029568206e-06,-3.767451957737210502e-06,-2.079770275370597918e-06
1.119912136794011950e-05,2.044099665091667002e-05,3.679761201780512825e-05,6.533158085164126900e-05,1.143926993507875928e-04,1.975285022100187529e-04,3.363575991204106907e-04,5.648007979716143092e-04,9.351758773632057450e-04,1.526775694330437727e-03,2.457647903856221509e-03,3.900349141450006659e-03,6.102416066720604999e-03,9.412126915400937169e-03,1.430975738251434939e-02,2.144389825055938864e-02,3.167144279831696912e-02,4.609853979359770232e-02,6.611816160198354109e-02,9.343804881211985325e-02,1.300908510716881628e-01,1.784165873293072635e-01,2.410065047860695253e-01,3.205975143204766176e-01,4.199081360882088720e-01,5.414107533676422168e-01,6.870412152934052274e-01,8.578554081467461012e-01,1.053652857003202659e+00,1.272598741048881710e+00,1.510886408992302199e+00,1.762490654424061498e+00,2.019065549974643048e+00,2.270037578002034540e+00,2.502933716985410673e+00,2.703964599480893849e+00,2.858855719319166155e+00,2.953887298420738716e+00,2.977069617359311415e+00,2.919350216492581751e+00,2.775727639351935228e+00,2.546138113205503206e+00,2.235990146865941774e+00,1.856248654200963966e+00,1.423013305177096788e+00,9.565909347401910789e-01,4.801221535750155867e-01,1.787946608538389798e-02,-4.066003158520975491e-01,-7.723600390492376677e-01,-1.062650340043724384e+00,-1.266171684978590006e+00,-1.377804255352484297e+00,-1.398759959302133815e+00,-1.336158766302818712e+00,-1.202097420299388153e+00,-1.012333285111431946e+00,-7.847425311321511998e-01,-5.377260798046649137e-01,-2.887282422147188776e-01,-5.300478171486941448e-02,1.572651769230241914e-01,3.334782211492181014e-01,4.707203313247732002e-01,5.675406765952946131e-01,6.254613924408111147e-01,6.483157341517989947e-01,6.415097216037214389e-01,6.112932891834200744e-01,5.641093424813437007e-01,5.060668995568590178e-01,4.425614446420076398e-01,3.780448706313012663e-01,3.159310678530388716e-01,2.586123738224875290e-01,2.075567800958150466e-01,1.634552817498255151e-01,1.263918668318474992e-01,9.601401633401174252e-02,7.168792746650573533e-02,5.262892761619712007e-02,3.800297637015632307e-02,2.699935153764779910e-02,1.887746273196864652e-02,1.299232746934054182e-02,8.803806570621236852e-03,5.874511351340610914e-03,3.860646352927079184e-03,2.499179952794905284e-03,1.593823985032908177e-03,1.001473041185268640e-03,6.200694438147396270e-04,3.783428642622913354e-04,2.275167005424910227e-04,1.348524031588324383e-04,7.878691226470480502e-05,4.537631332547818687e-05,2.576389656295123066e-05,1.442203413635043055e-05,7.959718295964613168e-06
-9.429263282792749495e-08,-1.460634950472382579e-07,-2.142438217176011861e-07,-2.904959810111342414e-07,-3.449153849711043003e-07,-3.011959660980952578e-07,9.556763575125980737e-09,9.311678198847475350e-07,3.123922286864732989e-06,7.799936149811572981e-06,1.710275785520712420e-05,3.470190880848349099e-05,6.669787094974563471e-05,1.229611973362345018e-04,2.190582880893654082e-04,3.789411227442244416e-04,6.385913841020554853e-04,1.050800515163780513e-03,1.691223153464255138e-03,2.665747165027143421e-03,4.119064480728643930e-03,6.244091887304922470e-03,9.291576382191069766e-03,1.357883509659294809e-02,1.949615259471724690e-02,2.750893807153460824e-02,3.815340445139237674e-02,5.202336385075320702e-02,6.974584419790294532e-02,9.194372150964968959e-02,1.191845086855719410e-01,1.519158732497289666e-01,1.903903288775097014e-01,2.345837229479000585e-01,2.841143906218978610e-01,3.381718430672275844e-01,3.954652247018022315e-01,4.542021279679428480e-01,5.121073729056715429e-01,5.664888574915647457e-01,6.143535804203068551e-01,6.525716933615947069e-01,6.780804694153202972e-01,6.881141058623415629e-01,6.804401660275817276e-01,6.535800625642543826e-01,6.069900055124256566e-01,5.411807142810080018e-01,4.577589671838525054e-01,3.593813439287657507e-01,2.496195035504458759e-01,1.327459195945432657e-01,1.345790257744934604e-02,-1.034352407214084169e-01,-2.133329064574119027e-01,-3.121420299261086773e-01,-3.965271372528343385e-01,-4.640905810542520493e-01,-5.134700522357783514e-01,-5.443496768590703194e-01,-5.573900793632479145e-01,-5.540905807597645838e-01,-5.366023249539595419e-01,-5.075140838071503513e-01,-4.696326919132451372e-01,-4.257777996972373358e-01,-3.786064992293971532e-01,-3.304781342708499881e-01,-2.833640552032894999e-01,-2.388019376139316752e-01,-1.978900943033858051e-01,-1.613142974271015162e-01,-1.293980871938898436e-01,-1.021672766963311052e-01,-7.942012737964702918e-02,-6.079614639256258890e-02,-4.583830901405399477e-02,-3.404543333894720358e-02,-2.491319381381299283e-02,-1.796370010499189970e-02,-1.276461420543907946e-02,-8.939426451605765253e-03,-6.170805048381555399e-03,-4.198948116994082914e-03,-2.816687390699746003e-03,-1.862800086356849365e-03,-1.214648752193640954e-03,-7.809390244180628663e-04,-4.950950162052139038e-04,-3.095182238587433372e-04,-1.908225661084440546e-04,-1.160211609034445457e-04,-6.957055368772544260e-05,-4.114434088789783615e-05,-2.399969349090026627e-05,-1.380784096429055190e-05,-7.835794192524506209e-06,-4.386208611400492884e-06,-2.421897033073193161e-06,-1.319145277539495636e-06
